REPORT_NUM,EVENT_PROPERTY_NAME,EVENT_TYPE_ID,EVENT_TYPE_NAME,EVENT_SRC_NAME,DISTRICT_ID,INTIME_ARCHIVE_NUM,SUB_TYPE_ID,DISTRICT_NAME,COMMUNITY_ID,REC_ID,STREET_ID,OVERTIME_ARCHIVE_NUM,OPERATE_NUM,DISPOSE_UNIT_ID,STREET_NAME,CREATE_TIME,EVENT_SRC_ID,INTIME_TO_ARCHIVE_NUM,SUB_TYPE_NAME,EVENT_PROPERTY_ID,OCCUR_PLACE,COMMUNITY_NAME,DISPOSE_UNIT_NAME,MAIN_TYPE_NAME,MAIN_TYPE_ID
1,投诉,3,环保水务,12345,1,1,492,坪山区,10007,119402,104,0,1,8484,坪山街道,2018/11/9 15:53,13,0,非指定场所焚烧垃圾产生气味及烟雾,2,-,六联社区,坪山街道综合执法队（坪山街道办事处）,服务行业废气扰民,140
1,投诉,4,规土城建,12345,1,1,960,坪山区,10013,119403,101,0,1,1803,龙田街道,2018/11/9 15:53,13,0,规划方案,2,-,竹坑社区,竹坑社区（龙田街道办事处）,城乡规划,161
1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10019,119405,105,0,1,1889,坑梓街道,2018/11/9 15:59,103,0,公共交通管理,2,-,金沙社区,坪山交通运输局,公共交通管理,193
1,建议,7,交通运输,政府信箱,1,1,681,坪山区,10012,119406,104,0,1,1681,坪山街道,2018/11/9 16:01,104,0,公共交通管理,4,-,六和社区,交通轨道办,公共交通管理,193
1,投诉,9,食药市监,12345,1,0,294,坪山区,10007,119407,104,1,1,1918,坪山街道,2018/11/9 16:09,13,0,消费维权,2,-,六联社区,市市场和质量监管委坪山局,消费维权,61
1,投诉,3,环保水务,12345,1,0,491,坪山区,10012,119408,104,1,1,1555,坪山街道,2018/11/9 16:09,13,0,垃圾臭味扰民,2,-,六和社区,住房和建设局,服务行业废气扰民,140
1,投诉,3,环保水务,12345,1,1,491,坪山区,10012,119409,104,0,1,1754,坪山街道,2018/11/9 16:09,13,0,垃圾臭味扰民,2,-,六和社区,六和社区（坪山街道办事处）,服务行业废气扰民,140
1,投诉,5,市容环卫,@坪山,1,1,602,坪山区,10007,119410,104,0,1,8484,坪山街道,2018/11/9 16:10,103,0,无照经营游商,2,-,六联社区,坪山街道综合执法队（坪山街道办事处）,占道经营,178
1,投诉,17,社区管理,美丽深圳,1,1,775,坪山区,10022,120862,105,0,1,1785,坑梓街道,2018/11/13 15:37,102,0,公共区域大量存放泥土，影响通行和卫生,2,-,秀新社区,秀新社区（坑梓街道办事处）,住宅区（园区）或建筑物内安全、环卫问题,120
1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10015,121292,105,0,1,1536,坑梓街道,2018/11/14 15:22,13,0,城市管理,2,-,坑梓社区,环境保护和水务局,市容城管,1159
1,投诉,3,环保水务,12345,1,1,460,坪山区,10018,121293,101,0,1,1536,龙田街道,2018/11/14 15:22,13,0,工业红线内噪声,2,-,南布社区,环境保护和水务局,工业噪声,132
1,投诉,5,市容环卫,美丽深圳,1,1,752,坪山区,10007,121300,104,0,1,1751,坪山街道,2018/11/14 15:32,102,0,其他区域堆放施工废弃料,2,-,六联社区,市政服务中心（坪山街道办事处）,废弃物堆放,177
1,投诉,5,市容环卫,12345,1,0,1161,坪山区,10007,121304,104,1,1,1755,坪山街道,2018/11/14 15:37,13,0,城市管理,2,-,六联社区,六联社区（坪山街道办事处）,市容城管,1159
1,投诉,4,规土城建,12345,1,1,960,坪山区,10022,121305,105,0,1,1631,坑梓街道,2018/11/14 15:37,13,0,规划方案,2,-,秀新社区,城市更新局,城乡规划,161
1,投诉,6,市政设施,12319,1,1,633,坪山区,10013,121322,101,0,1,1583,龙田街道,2018/11/14 16:16,12,0,路灯(灯光)井盖,2,-,竹坑社区,城市管理局,公用部件,185
1,咨询,15,民政服务,@坪山,1,1,1085,坪山区,10013,121335,101,0,1,1555,龙田街道,2018/11/14 16:33,103,0,生活住房医疗,3,-,竹坑社区,住房和建设局,双拥优抚,795
1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10019,121339,105,0,1,1889,坑梓街道,2018/11/14 16:35,103,0,公共交通管理,2,-,金沙社区,坪山交通运输局,公共交通管理,193
1,投诉,3,环保水务,@坪山,1,1,492,坪山区,10010,121340,100,0,1,1536,碧岭街道,2018/11/14 16:36,103,0,非指定场所焚烧垃圾产生气味及烟雾,2,-,沙湖社区,环境保护和水务局,服务行业废气扰民,140
1,投诉,1,安全隐患,美丽深圳,1,1,292,坪山区,10018,121343,101,0,1,1536,龙田街道,2018/11/14 16:37,102,0,施工安全隐患,2,-,南布社区,环境保护和水务局,建设工程质量,49
1,投诉,5,市容环卫,@坪山,1,1,1161,坪山区,10013,121344,101,0,1,1555,龙田街道,2018/11/14 16:38,103,0,城市管理,2,-,竹坑社区,住房和建设局,市容城管,1159
1,投诉,5,市容环卫,美丽深圳,1,1,752,坪山区,10007,121346,104,0,1,8484,坪山街道,2018/11/14 16:42,102,0,其他区域堆放施工废弃料,2,-,六联社区,坪山街道综合执法队（坪山街道办事处）,废弃物堆放,177
1,投诉,5,市容环卫,12319,1,1,602,坪山区,10022,121348,105,0,1,1772,坑梓街道,2018/11/14 16:46,12,0,无照经营游商,2,-,秀新社区,城管办（坑梓街道办事处）,占道经营,178
1,投诉,5,市容环卫,美丽深圳,1,1,590,坪山区,10014,121349,101,0,1,1583,龙田街道,2018/11/14 16:47,102,0,公共绿地养护,2,-,老坑社区,城市管理局,绿化养护,176
1,投诉,5,市容环卫,@坪山,1,1,1161,坪山区,10013,121350,101,0,1,1803,龙田街道,2018/11/14 16:48,103,0,城市管理,2,-,竹坑社区,竹坑社区（龙田街道办事处）,市容城管,1159
1,投诉,5,市容环卫,@坪山,1,1,1161,坪山区,10013,121351,101,0,1,1803,龙田街道,2018/11/14 16:49,103,0,城市管理,2,-,竹坑社区,竹坑社区（龙田街道办事处）,市容城管,1159
1,投诉,5,市容环卫,@坪山,1,1,1161,坪山区,10013,121352,101,0,1,1803,龙田街道,2018/11/14 16:51,103,0,城市管理,2,-,竹坑社区,竹坑社区（龙田街道办事处）,市容城管,1159
1,投诉,4,规土城建,@坪山,1,1,559,坪山区,10002,121353,100,0,1,1555,碧岭街道,2018/11/14 16:55,103,0,房地产,2,-,汤坑社区,住房和建设局,住房保障和房地产,162
1,咨询,7,交通运输,@坪山,1,1,681,坪山区,10019,121354,105,0,1,1889,坑梓街道,2018/11/14 16:59,103,0,公共交通管理,3,-,金沙社区,坪山交通运输局,公共交通管理,193
1,投诉,5,市容环卫,12319,1,1,602,坪山区,10022,121358,105,0,1,1772,坑梓街道,2018/11/14 17:30,12,0,无照经营游商,2,-,秀新社区,城管办（坑梓街道办事处）,占道经营,178
1,投诉,5,市容环卫,12319,1,0,602,坪山区,10004,121362,102,1,1,8532,马峦街道,2018/11/14 17:35,12,0,无照经营游商,2,-,坪环社区,马峦办事处综合执法队（马峦街道办事处）,占道经营,178
1,投诉,6,市政设施,@坪山,1,1,836,坪山区,10012,121369,104,0,1,1889,坪山街道,2018/11/14 18:41,103,0,公交站亭,2,-,六和社区,坪山交通运输局,道路设施,184
1,投诉,17,社区管理,12319,1,1,408,坪山区,10007,121370,104,0,1,8484,坪山街道,2018/11/14 18:55,12,0,社区公共管理,2,-,六联社区,坪山街道综合执法队（坪山街道办事处）,社区公共管理,118
1,投诉,5,市容环卫,美丽深圳,1,1,602,坪山区,10021,121371,105,0,1,1772,坑梓街道,2018/11/14 18:57,102,0,无照经营游商,2,-,沙田社区,城管办（坑梓街道办事处）,占道经营,178
1,投诉,5,市容环卫,美丽深圳,1,1,602,坪山区,10004,121373,102,0,1,8532,马峦街道,2018/11/14 19:03,102,0,无照经营游商,2,-,坪环社区,马峦办事处综合执法队（马峦街道办事处）,占道经营,178
1,投诉,5,市容环卫,12319,1,1,602,坪山区,10020,121383,101,0,1,8508,龙田街道,2018/11/14 19:36,12,0,无照经营游商,2,-,龙田社区,龙田街道综合执法队（龙田街道办事处）,占道经营,178
1,投诉,3,环保水务,@坪山,1,1,538,坪山区,10007,121387,104,0,1,8516,坪山街道,2018/11/14 19:56,103,0,下水道堵塞或破损,2,-,六联社区,大工业区水务有限公司,供、排水及水质问题,152
1,投诉,5,市容环卫,12319,1,1,603,坪山区,10007,121405,104,0,1,8484,坪山街道,2018/11/14 20:55,12,0,店外经营,2,-,六联社区,坪山街道综合执法队（坪山街道办事处）,占道经营,178
1,投诉,3,环保水务,@坪山,1,1,460,坪山区,10019,121410,105,0,1,1536,坑梓街道,2018/11/14 21:34,103,0,工业红线内噪声,2,-,金沙社区,环境保护和水务局,工业噪声,132
1,投诉,3,环保水务,@坪山,1,1,462,坪山区,10013,121411,101,0,1,1920,龙田街道,2018/11/14 21:40,103,0,建筑运输噪声,2,-,竹坑社区,市交警支队坪山大队,建筑施工噪声,133
1,咨询,3,环保水务,12319,1,1,463,坪山区,10019,121412,105,0,1,1536,坑梓街道,2018/11/14 21:40,12,0,施工噪音,3,-,金沙社区,环境保护和水务局,建筑施工噪声,133
1,投诉,6,市政设施,@坪山,1,0,642,坪山区,10004,121414,102,1,1,1855,马峦街道,2018/11/14 22:07,103,0,电力设施,2,-,坪环社区,坪环社区（马峦街道办事处）,公用部件,185
1,投诉,6,市政设施,@坪山,1,1,836,坪山区,10015,121415,105,0,1,1889,坑梓街道,2018/11/14 22:13,103,0,公交站亭,2,-,坑梓社区,坪山交通运输局,道路设施,184
1,投诉,1,安全隐患,@坪山,1,1,233,坪山区,10022,121416,105,0,1,1920,坑梓街道,2018/11/14 22:19,103,0,机动车和驾驶员管理,2,-,秀新社区,市交警支队坪山大队,道路交通安全,27
1,投诉,5,市容环卫,@坪山,1,1,602,坪山区,10018,126279,101,0,1,8508,龙田街道,2018/11/28 14:16,103,0,无照经营游商,2,-,南布社区,龙田街道综合执法队（龙田街道办事处）,占道经营,178
1,投诉,5,市容环卫,美丽深圳,1,1,602,坪山区,10022,121797,105,0,1,1772,坑梓街道,2018/11/15 19:48,102,0,无照经营游商,2,-,秀新社区,城管办（坑梓街道办事处）,占道经营,178
1,咨询,7,交通运输,@坪山,1,1,681,坪山区,10002,121814,100,0,1,1889,碧岭街道,2018/11/15 20:49,103,0,公共交通管理,3,-,汤坑社区,坪山交通运输局,公共交通管理,193
1,投诉,6,市政设施,@坪山,1,1,836,坪山区,10007,121816,104,0,1,1889,坪山街道,2018/11/15 21:16,103,0,公交站亭,2,-,六联社区,坪山交通运输局,道路设施,184
1,投诉,3,环保水务,12345,1,1,460,坪山区,10013,125390,101,0,1,1536,龙田街道,2018/11/26 11:06,13,0,工业红线内噪声,2,-,竹坑社区,环境保护和水务局,工业噪声,132
1,投诉,5,市容环卫,12319,1,1,595,坪山区,10007,125391,104,0,1,1751,坪山街道,2018/11/26 11:06,12,0,行道树倒压占路,2,-,六联社区,市政服务中心（坪山街道办事处）,绿化养护,176
1,投诉,3,环保水务,12345,1,1,472,坪山区,10017,125392,103,0,1,1920,石井街道,2018/11/26 11:22,13,0,机动车噪声,2,-,石井社区,市交警支队坪山大队,交通运输噪声,136
1,投诉,8,劳动社保,固话投诉,1,1,241,坪山区,10013,125393,101,0,1,1794,龙田街道,2018/11/26 11:27,106,0,劳动关系纠纷,2,-,竹坑社区,劳动办（龙田街道办事处）,劳动社保,41
1,投诉,5,市容环卫,12319,1,1,602,坪山区,10014,125395,101,0,1,8508,龙田街道,2018/11/26 11:45,12,0,无照经营游商,2,-,老坑社区,龙田街道综合执法队（龙田街道办事处）,占道经营,178
1,投诉,5,市容环卫,@坪山,1,1,586,坪山区,10022,125397,105,0,1,1770,坑梓街道,2018/11/26 12:01,103,0,道路遗撒,2,-,秀新社区,市政服务中心（坑梓街道办事处）,道路保洁,174
1,投诉,3,环保水务,12319,1,1,480,坪山区,10019,125398,105,0,1,1772,坑梓街道,2018/11/26 12:05,12,0,宠物扰民,2,-,金沙社区,城管办（坑梓街道办事处）,社会生活噪声,137
1,投诉,5,市容环卫,美丽深圳,1,1,615,坪山区,10007,125399,104,0,1,8484,坪山街道,2018/11/26 12:17,102,0,乱堆物堆料,2,-,六联社区,坪山街道综合执法队（坪山街道办事处）,其他市容违法行为或影响市容事件,181
1,投诉,5,市容环卫,12319,1,1,752,坪山区,10016,125400,104,0,1,8484,坪山街道,2018/11/26 12:17,12,0,其他区域堆放施工废弃料,2,-,和平社区,坪山街道综合执法队（坪山街道办事处）,废弃物堆放,177
1,投诉,11,教育卫生,政府信箱,1,1,1028,坪山区,10004,125405,102,0,1,1500,马峦街道,2018/11/26 13:53,104,0,学历学位学籍管理,2,-,坪环社区,教育局,教育行政管理,1024
1,投诉,5,市容环卫,美丽深圳,1,1,581,坪山区,10020,125407,101,0,1,1801,龙田街道,2018/11/26 13:57,102,0,暴露垃圾,2,-,龙田社区,市政服务中心（龙田街道办事处）,垃圾问题,172
1,投诉,6,市政设施,@坪山,1,1,842,坪山区,10022,125431,105,0,1,1889,坑梓街道,2018/11/26 14:18,103,0,交通标志牌,2,-,秀新社区,坪山交通运输局,道路设施,184
1,投诉,5,市容环卫,美丽深圳,1,1,752,坪山区,10009,125458,100,0,1,1536,碧岭街道,2018/11/26 14:37,102,0,其他区域堆放施工废弃料,2,-,碧岭社区,环境保护和水务局,废弃物堆放,177
1,投诉,17,社区管理,@坪山,1,1,414,坪山区,10004,125485,102,0,1,8474,马峦街道,2018/11/26 14:55,103,0,道路塌陷、盖板坍塌,2,-,坪环社区,广东移动深圳公司,住宅区（园区）或建筑物内安全、环卫问题,120
1,投诉,5,市容环卫,12319,1,1,621,坪山区,10014,125486,101,0,1,8508,龙田街道,2018/11/26 14:55,12,0,擅自饲养家禽家畜,2,-,老坑社区,龙田街道综合执法队（龙田街道办事处）,其他市容违法行为或影响市容事件,181
1,投诉,5,市容环卫,美丽深圳,1,1,581,坪山区,10009,125487,100,0,1,8523,碧岭街道,2018/11/26 14:57,102,0,暴露垃圾,2,-,碧岭社区,碧岭办事处市政服务中心（碧岭街道办事处）,垃圾问题,172
1,投诉,5,市容环卫,美丽深圳,1,1,591,坪山区,10014,125488,101,0,1,1583,龙田街道,2018/11/26 14:57,102,0,绿化带养护,2,-,老坑社区,城市管理局,绿化养护,176
1,咨询,11,教育卫生,政府信箱,1,1,1028,坪山区,10006,125491,102,0,1,1500,马峦街道,2018/11/26 15:01,104,0,学历学位学籍管理,3,-,沙坣社区,教育局,教育行政管理,1024
1,投诉,3,环保水务,政府信箱,1,1,484,坪山区,10012,125494,104,0,1,1536,坪山街道,2018/11/26 15:06,104,0,工业废气,2,-,六和社区,环境保护和水务局,工业、住宅废气扰民,139
1,投诉,6,市政设施,12319,1,1,630,坪山区,10010,125497,100,0,1,1889,碧岭街道,2018/11/26 15:15,12,0,下水井盖,2,-,沙湖社区,坪山交通运输局,公用部件,185
1,投诉,5,市容环卫,美丽深圳,1,1,596,坪山区,10012,125504,104,0,1,1583,坪山街道,2018/11/26 15:22,102,0,绿地保洁,2,-,六和社区,城市管理局,绿化养护,176
1,投诉,5,市容环卫,美丽深圳,1,1,591,坪山区,10012,125505,104,0,1,1583,坪山街道,2018/11/26 15:22,102,0,绿化带养护,2,-,六和社区,城市管理局,绿化养护,176
1,投诉,5,市容环卫,美丽深圳,1,1,596,坪山区,10019,125506,105,0,1,1770,坑梓街道,2018/11/26 15:22,102,0,绿地保洁,2,-,金沙社区,市政服务中心（坑梓街道办事处）,绿化养护,176
1,投诉,3,环保水务,@坪山,1,1,482,坪山区,10019,125507,105,0,1,1772,坑梓街道,2018/11/26 15:29,103,0,饲养宠物家禽扰民,2,-,金沙社区,城管办（坑梓街道办事处）,禽畜养殖污染,138
1,投诉,6,市政设施,美丽深圳,1,0,630,坪山区,10019,125508,105,1,1,1777,坑梓街道,2018/11/26 15:32,102,0,下水井盖,2,-,金沙社区,金沙社区（坑梓街道办事处）,公用部件,185
1,投诉,5,市容环卫,美丽深圳,1,1,591,坪山区,10010,125509,100,0,1,8523,碧岭街道,2018/11/26 15:32,102,0,绿化带养护,2,-,沙湖社区,碧岭办事处市政服务中心（碧岭街道办事处）,绿化养护,176
1,投诉,5,市容环卫,美丽深圳,1,1,591,坪山区,10004,125510,102,0,1,1583,马峦街道,2018/11/26 15:37,102,0,绿化带养护,2,-,坪环社区,城市管理局,绿化养护,176
1,投诉,5,市容环卫,美丽深圳,1,1,596,坪山区,10019,125512,105,0,1,1583,坑梓街道,2018/11/26 15:42,102,0,绿地保洁,2,-,金沙社区,城市管理局,绿化养护,176
1,投诉,5,市容环卫,美丽深圳,1,1,590,坪山区,10003,125513,102,0,1,1583,马峦街道,2018/11/26 15:42,102,0,公共绿地养护,2,-,江岭社区,城市管理局,绿化养护,176
1,投诉,5,市容环卫,美丽深圳,1,1,602,坪山区,10019,125514,105,0,1,1772,坑梓街道,2018/11/26 15:42,102,0,无照经营游商,2,-,金沙社区,城管办（坑梓街道办事处）,占道经营,178
1,投诉,6,市政设施,@坪山,1,1,832,坪山区,10012,125521,104,0,1,1920,坪山街道,2018/11/26 16:02,103,0,交通信号灯,2,-,六和社区,市交警支队坪山大队,交通设施,183
1,投诉,6,市政设施,美丽深圳,1,1,630,坪山区,10017,125522,103,0,1,1830,石井街道,2018/11/26 16:07,102,0,下水井盖,2,-,石井社区,石井社区工作站（石井街道办事处）,公用部件,185
1,投诉,6,市政设施,12345,1,0,852,坪山区,10012,118831,104,1,1,1555,坪山街道,2018/11/8 15:21,13,0,垃圾站(楼),2,-,六和社区,住房和建设局,环卫设施设置及维护,182
1,投诉,11,教育卫生,@坪山,1,1,1022,坪山区,10019,120864,105,0,1,1555,坑梓街道,2018/11/13 15:39,103,0,教育资源配置,2,-,金沙社区,住房和建设局,教育体制,1019
1,投诉,6,市政设施,12319,1,1,633,坪山区,10012,120865,104,0,1,1751,坪山街道,2018/11/13 15:43,12,0,路灯(灯光)井盖,2,-,六和社区,市政服务中心（坪山街道办事处）,公用部件,185
1,投诉,5,市容环卫,美丽深圳,1,1,590,坪山区,10018,120866,101,0,1,1583,龙田街道,2018/11/13 15:47,102,0,公共绿地养护,2,-,南布社区,城市管理局,绿化养护,176
1,投诉,5,市容环卫,美丽深圳,1,1,590,坪山区,10018,120870,101,0,1,1583,龙田街道,2018/11/13 16:02,102,0,公共绿地养护,2,-,南布社区,城市管理局,绿化养护,176
1,投诉,5,市容环卫,美丽深圳,1,1,589,坪山区,10018,120871,101,0,1,1583,龙田街道,2018/11/13 16:02,102,0,树木养护,2,-,南布社区,城市管理局,绿化养护,176
1,投诉,5,市容环卫,美丽深圳,1,0,584,坪山区,10018,120872,101,1,1,1801,龙田街道,2018/11/13 16:02,102,0,积存垃圾渣土,2,-,南布社区,市政服务中心（龙田街道办事处）,渣土问题,173
1,投诉,17,社区管理,@坪山,1,1,406,坪山区,10013,120879,101,0,1,1555,龙田街道,2018/11/13 16:22,103,0,业主委员会与物业管理公司的纠纷,2,-,竹坑社区,住房和建设局,物业服务管理监督,117
1,投诉,5,市容环卫,美丽深圳,1,1,602,坪山区,10007,120888,104,0,1,8484,坪山街道,2018/11/13 16:47,102,0,无照经营游商,2,-,六联社区,坪山街道综合执法队（坪山街道办事处）,占道经营,178
1,投诉,4,规土城建,政府信箱,1,1,559,坪山区,10013,120889,101,0,1,1555,龙田街道,2018/11/13 16:50,104,0,房地产,2,-,竹坑社区,住房和建设局,住房保障和房地产,162
1,投诉,9,食药市监,12345,1,1,294,坪山区,10012,120890,104,0,1,1529,坪山街道,2018/11/13 16:57,13,0,消费维权,2,-,六和社区,人力资源局,消费维权,61
1,投诉,5,市容环卫,美丽深圳,1,1,595,坪山区,10016,120891,104,0,1,1583,坪山街道,2018/11/13 17:02,102,0,行道树倒压占路,2,-,和平社区,城市管理局,绿化养护,176
1,投诉,6,市政设施,美丽深圳,1,1,629,坪山区,10007,120892,104,0,1,1920,坪山街道,2018/11/13 17:02,102,0,上水井盖,2,-,六联社区,市交警支队坪山大队,公用部件,185
1,投诉,6,市政设施,美丽深圳,1,0,629,坪山区,10007,120893,104,1,1,8454,坪山街道,2018/11/13 17:02,102,0,上水井盖,2,-,六联社区,坪山自来水有限公司,公用部件,185
1,投诉,3,环保水务,12345,1,1,460,坪山区,10020,120894,101,0,1,1536,龙田街道,2018/11/13 17:05,13,0,工业红线内噪声,2,-,龙田社区,环境保护和水务局,工业噪声,132
1,投诉,4,规土城建,12345,1,1,960,坪山区,10013,120895,101,0,1,1803,龙田街道,2018/11/13 17:05,13,0,规划方案,2,-,竹坑社区,竹坑社区（龙田街道办事处）,城乡规划,161
1,投诉,3,环保水务,12345,1,1,460,坪山区,10020,120896,101,0,1,1536,龙田街道,2018/11/13 17:05,13,0,工业红线内噪声,2,-,龙田社区,环境保护和水务局,工业噪声,132
1,投诉,5,市容环卫,美丽深圳,1,1,590,坪山区,10007,120897,104,0,1,1583,坪山街道,2018/11/13 17:07,102,0,公共绿地养护,2,-,六联社区,城市管理局,绿化养护,176
1,投诉,5,市容环卫,美丽深圳,1,1,590,坪山区,10007,120899,104,0,1,1583,坪山街道,2018/11/13 17:12,102,0,公共绿地养护,2,-,六联社区,城市管理局,绿化养护,176
1,投诉,5,市容环卫,美丽深圳,1,1,590,坪山区,10007,120901,104,0,1,1583,坪山街道,2018/11/13 17:17,102,0,公共绿地养护,2,-,六联社区,城市管理局,绿化养护,176
1,投诉,3,环保水务,12345,1,1,484,坪山区,10017,120903,103,0,1,1536,石井街道,2018/11/13 17:21,13,0,工业废气,2,-,石井社区,环境保护和水务局,工业、住宅废气扰民,139
1,投诉,5,市容环卫,12345,1,1,1164,坪山区,10014,120904,101,0,1,8508,龙田街道,2018/11/13 17:21,13,0,乱摆卖,2,-,老坑社区,龙田街道综合执法队（龙田街道办事处）,市容城管,1159
1,投诉,3,环保水务,12345,1,1,460,坪山区,10007,120908,104,0,1,1536,坪山街道,2018/11/13 17:37,13,0,工业红线内噪声,2,-,六联社区,环境保护和水务局,工业噪声,132
1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10004,120912,102,0,1,1889,马峦街道,2018/11/13 17:58,103,0,公共交通管理,2,-,坪环社区,坪山交通运输局,公共交通管理,193
1,投诉,3,环保水务,美丽深圳,1,1,538,坪山区,10019,120916,105,0,1,1536,坑梓街道,2018/11/13 18:32,102,0,下水道堵塞或破损,2,-,金沙社区,环境保护和水务局,供、排水及水质问题,152
1,投诉,5,市容环卫,12319,1,1,602,坪山区,10010,120917,100,0,1,1876,碧岭街道,2018/11/13 18:46,12,0,无照经营游商,2,-,沙湖社区,城管办（碧岭街道办事处）,占道经营,178
1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10012,120919,104,0,1,1889,坪山街道,2018/11/13 18:49,103,0,公共交通管理,2,-,六和社区,坪山交通运输局,公共交通管理,193
1,投诉,1,安全隐患,12319,1,1,292,坪山区,10005,120920,104,0,1,1536,坪山街道,2018/11/13 18:51,12,0,施工安全隐患,2,-,坪山社区,环境保护和水务局,建设工程质量,49
1,投诉,2,治安维稳,@坪山,1,1,943,坪山区,10013,120921,101,0,1,1555,龙田街道,2018/11/13 18:56,103,0,新能源产品研发与推广,2,-,竹坑社区,住房和建设局,经济管理,937
1,投诉,5,市容环卫,12319,1,1,602,坪山区,10004,120922,102,0,1,8532,马峦街道,2018/11/13 18:56,12,0,无照经营游商,2,-,坪环社区,马峦办事处综合执法队（马峦街道办事处）,占道经营,178
1,投诉,6,市政设施,@坪山,1,1,672,坪山区,10020,120928,101,0,1,1932,龙田街道,2018/11/13 19:14,103,0,架空线缆损坏,2,-,龙田社区,坪山供电局,城市公共资源管理,187
1,投诉,6,市政设施,12319,1,1,830,坪山区,10015,120933,105,0,1,9444,坑梓街道,2018/11/13 19:20,12,0,停车场,2,-,坑梓社区,城建办（坑梓街道办事处）,交通设施,183
1,投诉,5,市容环卫,12319,1,1,584,坪山区,10020,120935,101,0,1,1801,龙田街道,2018/11/13 19:40,12,0,积存垃圾渣土,2,-,龙田社区,市政服务中心（龙田街道办事处）,渣土问题,173
1,投诉,6,市政设施,美丽深圳,1,1,630,坪山区,10013,125935,101,0,1,8516,龙田街道,2018/11/27 15:32,102,0,下水井盖,2,-,竹坑社区,大工业区水务有限公司,公用部件,185
1,投诉,5,市容环卫,美丽深圳,1,1,590,坪山区,10014,126306,101,0,1,1583,龙田街道,2018/11/28 14:32,102,0,公共绿地养护,2,-,老坑社区,城市管理局,绿化养护,176
1,投诉,5,市容环卫,美丽深圳,1,0,591,坪山区,10017,126320,103,1,1,1891,石井街道,2018/11/28 14:42,102,0,绿化带养护,2,-,石井社区,坪山公安分局,绿化养护,176
1,投诉,3,环保水务,固话投诉,1,1,500,坪山区,10002,126326,100,0,1,1536,碧岭街道,2018/11/28 14:47,106,0,工业污水偷排直排,2,-,汤坑社区,环境保护和水务局,水污染,141
1,投诉,6,市政设施,@坪山,1,1,665,坪山区,10014,126334,101,0,1,1889,龙田街道,2018/11/28 15:02,103,0,道路破损,2,-,老坑社区,坪山交通运输局,市政、公共设施设置及维护,186
1,投诉,1,安全隐患,12319,1,1,292,坪山区,10005,126335,104,0,1,1536,坪山街道,2018/11/28 15:03,12,0,施工安全隐患,2,-,坪山社区,环境保护和水务局,建设工程质量,49
1,投诉,5,市容环卫,12319,1,1,603,坪山区,10022,126337,105,0,1,1772,坑梓街道,2018/11/28 15:10,12,0,店外经营,2,-,秀新社区,城管办（坑梓街道办事处）,占道经营,178
1,投诉,4,规土城建,12345,1,1,960,坪山区,10019,126339,105,0,1,1536,坑梓街道,2018/11/28 15:14,13,0,规划方案,2,-,金沙社区,环境保护和水务局,城乡规划,161
1,投诉,3,环保水务,12345,1,1,460,坪山区,10004,126340,102,0,1,1536,马峦街道,2018/11/28 15:14,13,0,工业红线内噪声,2,-,坪环社区,环境保护和水务局,工业噪声,132
1,投诉,5,市容环卫,12345,1,1,586,坪山区,10010,126341,100,0,1,1876,碧岭街道,2018/11/28 15:14,13,0,道路遗撒,2,-,沙湖社区,城管办（碧岭街道办事处）,道路保洁,174
1,投诉,3,环保水务,12345,1,0,465,坪山区,10005,126342,104,1,1,1891,坪山街道,2018/11/28 15:14,13,0,商业经营红线内噪声,2,-,坪山社区,坪山公安分局,商业经营噪声,134
1,投诉,3,环保水务,12345,1,1,499,坪山区,10022,126343,105,0,1,1536,坑梓街道,2018/11/28 15:14,13,0,地下管道堵塞,2,-,秀新社区,环境保护和水务局,水污染,141
1,投诉,3,环保水务,12345,1,1,484,坪山区,10002,126344,100,0,1,1536,碧岭街道,2018/11/28 15:14,13,0,工业废气,2,-,汤坑社区,环境保护和水务局,工业、住宅废气扰民,139
1,投诉,3,环保水务,12345,1,1,499,坪山区,10017,126345,103,0,1,1536,石井街道,2018/11/28 15:14,13,0,地下管道堵塞,2,-,石井社区,环境保护和水务局,水污染,141
1,投诉,6,市政设施,12319,1,1,626,坪山区,10022,126346,105,0,1,1770,坑梓街道,2018/11/28 15:16,12,0,环卫设施隐患,2,-,秀新社区,市政服务中心（坑梓街道办事处）,环卫设施设置及维护,182
1,投诉,6,市政设施,美丽深圳,1,1,630,坪山区,10005,126354,104,0,1,1756,坪山街道,2018/11/28 15:37,102,0,下水井盖,2,-,坪山社区,坪山社区（坪山街道办事处）,公用部件,185
1,投诉,6,市政设施,美丽深圳,1,1,630,坪山区,10007,126355,104,0,1,8516,坪山街道,2018/11/28 15:37,102,0,下水井盖,2,-,六联社区,大工业区水务有限公司,公用部件,185
1,投诉,5,市容环卫,美丽深圳,1,1,590,坪山区,10007,126356,104,0,1,1751,坪山街道,2018/11/28 15:38,102,0,公共绿地养护,2,-,六联社区,市政服务中心（坪山街道办事处）,绿化养护,176
