REC_ID,REPORT_NUM,EVENT_PROPERTY_NAME,EVENT_TYPE_ID,EVENT_TYPE_NAME,EVENT_SRC_NAME,DISTRICT_ID,INTIME_ARCHIVE_NUM,SUB_TYPE_ID,DISTRICT_NAME,COMMUNITY_ID,STREET_ID,OVERTIME_ARCHIVE_NUM,OPERATE_NUM,DISPOSE_UNIT_ID,STREET_NAME,CREATE_TIME,EVENT_SRC_ID,INTIME_TO_ARCHIVE_NUM,SUB_TYPE_NAME,EVENT_PROPERTY_ID,OCCUR_PLACE,COMMUNITY_NAME,DISPOSE_UNIT_NAME,MAIN_TYPE_NAME,MAIN_TYPE_ID
111176,1,投诉,3,环保水务,12345,1,1,460,坪山区,10004,102,0,1,8532,马峦街道,2018/10/20 18:05,13,0,工业红线内噪声,2,-,坪环社区,马峦办事处综合执法队,工业噪声,132
111177,1,投诉,3,环保水务,12345,1,1,460,坪山区,10012,104,0,1,1536,坪山街道,2018/10/20 18:07,13,0,工业红线内噪声,2,-,六和社区,环境保护和水务局,工业噪声,132
111178,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10009,100,0,1,1918,碧岭街道,2018/10/20 18:07,13,0,城市管理,2,-,碧岭社区,市市场和质量监管委坪山局,市容城管,1159
111179,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10004,102,0,1,1853,马峦街道,2018/10/20 18:07,13,0,城市管理,2,-,坪环社区,机关事务服务中心（马峦街道办事处）,市容城管,1159
111180,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10019,105,0,1,1536,坑梓街道,2018/10/20 18:07,13,0,城市管理,2,-,金沙社区,环境保护和水务局,市容城管,1159
111181,1,投诉,5,市容环卫,12345,1,1,1163,坪山区,10004,102,0,1,1605,马峦街道,2018/10/20 18:07,13,0,违法建设,2,-,坪环社区,规划土地监察大队,市容城管,1159
111182,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10017,103,0,1,1536,石井街道,2018/10/20 18:07,13,0,城市管理,2,-,石井社区,环境保护和水务局,市容城管,1159
111183,1,投诉,3,环保水务,12345,1,1,461,坪山区,10012,104,0,1,8484,坪山街道,2018/10/20 18:07,13,0,工业红线外噪声,2,-,六和社区,坪山街道综合执法队,工业噪声,132
111184,1,投诉,5,市容环卫,12345,1,1,1164,坪山区,10008,103,0,1,8535,石井街道,2018/10/20 18:07,13,0,乱摆卖,2,-,田头社区,石井办事处综合执法队,市容城管,1159
111185,1,投诉,3,环保水务,12345,1,1,486,坪山区,10012,104,0,1,1536,坪山街道,2018/10/20 18:07,13,0,油烟污染,2,-,六和社区,环境保护和水务局,服务行业废气扰民,140
111186,1,咨询,12,组织人事,12345,1,1,1041,坪山区,10012,104,0,1,1424,坪山街道,2018/10/20 18:07,13,0,招聘录用,3,-,六和社区,区委组织部,招录辞退,87
111187,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10016,104,0,1,1757,坪山街道,2018/10/20 18:07,13,0,城市管理,2,-,和平社区,和平社区,市容城管,1159
111188,1,投诉,3,环保水务,12345,1,1,460,坪山区,10016,104,0,1,1536,坪山街道,2018/10/20 18:07,13,0,工业红线内噪声,2,-,和平社区,环境保护和水务局,工业噪声,132
111189,1,投诉,3,环保水务,12345,1,1,484,坪山区,10019,105,0,1,1536,坑梓街道,2018/10/20 18:07,13,0,工业废气,2,-,金沙社区,环境保护和水务局,工业、住宅废气扰民,139
111190,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10004,102,0,1,1853,马峦街道,2018/10/20 18:07,13,0,城市管理,2,-,坪环社区,机关事务服务中心（马峦街道办事处）,市容城管,1159
111191,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10004,102,0,1,1853,马峦街道,2018/10/20 18:07,13,0,城市管理,2,-,坪环社区,机关事务服务中心（马峦街道办事处）,市容城管,1159
111192,1,投诉,3,环保水务,12345,1,1,486,坪山区,10005,104,0,1,1536,坪山街道,2018/10/20 18:07,13,0,油烟污染,2,-,坪山社区,环境保护和水务局,服务行业废气扰民,140
111193,1,投诉,3,环保水务,12345,1,1,460,坪山区,10012,104,0,1,1754,坪山街道,2018/10/20 18:07,13,0,工业红线内噪声,2,-,六和社区,六和社区,工业噪声,132
111194,1,投诉,3,环保水务,12345,1,1,460,坪山区,10012,104,0,1,1536,坪山街道,2018/10/20 18:07,13,0,工业红线内噪声,2,-,六和社区,环境保护和水务局,工业噪声,132
111195,1,投诉,3,环保水务,12345,1,1,460,坪山区,10012,104,0,1,1754,坪山街道,2018/10/20 18:07,13,0,工业红线内噪声,2,-,六和社区,六和社区,工业噪声,132
111196,1,投诉,3,环保水务,12345,1,1,460,坪山区,10012,104,0,1,1754,坪山街道,2018/10/20 18:07,13,0,工业红线内噪声,2,-,六和社区,六和社区,工业噪声,132
111197,1,投诉,3,环保水务,12345,1,1,460,坪山区,10012,104,0,1,1754,坪山街道,2018/10/20 18:07,13,0,工业红线内噪声,2,-,六和社区,六和社区,工业噪声,132
111198,1,投诉,3,环保水务,12345,1,1,460,坪山区,10013,101,0,1,1536,龙田街道,2018/10/20 18:07,13,0,工业红线内噪声,2,-,竹坑社区,环境保护和水务局,工业噪声,132
111199,1,投诉,7,交通运输,12345,1,1,674,坪山区,10010,100,0,1,1889,碧岭街道,2018/10/20 18:07,13,0,道路规划建设,2,-,沙湖社区,坪山交通运输局,道路规划建设,189
111200,1,投诉,3,环保水务,12345,1,1,498,坪山区,10020,101,0,1,1536,龙田街道,2018/10/20 18:07,13,0,生活污水乱排放,2,-,龙田社区,环境保护和水务局,水污染,141
111201,1,投诉,3,环保水务,12345,1,1,486,坪山区,10005,104,0,1,1536,坪山街道,2018/10/20 18:07,13,0,油烟污染,2,-,坪山社区,环境保护和水务局,服务行业废气扰民,140
111202,1,投诉,3,环保水务,12345,1,1,484,坪山区,10003,102,0,1,1536,马峦街道,2018/10/20 18:07,13,0,工业废气,2,-,江岭社区,环境保护和水务局,工业、住宅废气扰民,139
111203,1,投诉,3,环保水务,12345,1,1,460,坪山区,10019,105,0,1,1536,坑梓街道,2018/10/20 18:07,13,0,工业红线内噪声,2,-,金沙社区,环境保护和水务局,工业噪声,132
111204,1,投诉,3,环保水务,12345,1,1,484,坪山区,10007,104,0,1,1536,坪山街道,2018/10/20 18:07,13,0,工业废气,2,-,六联社区,环境保护和水务局,工业、住宅废气扰民,139
111205,1,投诉,5,市容环卫,12345,1,1,1164,坪山区,10007,104,0,1,8484,坪山街道,2018/10/20 18:07,13,0,乱摆卖,2,-,六联社区,坪山街道综合执法队,市容城管,1159
111206,1,投诉,3,环保水务,12345,1,1,484,坪山区,10011,103,0,1,1536,石井街道,2018/10/20 18:07,13,0,工业废气,2,-,田心社区,环境保护和水务局,工业、住宅废气扰民,139
111207,1,投诉,4,规土城建,12345,1,1,960,坪山区,10013,101,0,1,1803,龙田街道,2018/10/20 18:07,13,0,规划方案,2,-,竹坑社区,竹坑社区,城乡规划,161
111208,1,投诉,3,环保水务,12345,1,1,460,坪山区,10016,104,0,1,1536,坪山街道,2018/10/20 18:07,13,0,工业红线内噪声,2,-,和平社区,环境保护和水务局,工业噪声,132
111209,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10010,100,0,1,1482,碧岭街道,2018/10/20 18:07,13,0,城市管理,2,-,沙湖社区,经济和科技促进局,市容城管,1159
111210,1,投诉,11,教育卫生,12345,1,1,1011,坪山区,10002,100,0,1,1565,碧岭街道,2018/10/20 18:07,13,0,计划生育服务管理,2,-,汤坑社区,卫生和计划生育局,人口计生,1009
111211,1,投诉,3,环保水务,12345,1,1,460,坪山区,10019,105,0,1,1536,坑梓街道,2018/10/20 18:07,13,0,工业红线内噪声,2,-,金沙社区,环境保护和水务局,工业噪声,132
111212,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10014,101,0,1,1889,龙田街道,2018/10/20 18:07,13,0,城市管理,2,-,老坑社区,坪山交通运输局,市容城管,1159
106299,1,投诉,6,市政设施,@坪山,1,0,634,坪山区,10022,105,1,1,10000,坑梓街道,2018/10/7 8:50,103,0,通讯井盖,2,-,秀新社区,坪山联通营业中心,公用部件,185
106311,1,投诉,3,环保水务,@坪山,1,1,476,坪山区,10012,104,0,1,8484,坪山街道,2018/10/7 9:02,103,0,公共场所噪声,2,-,六和社区,坪山街道综合执法队,社会生活噪声,137
106333,1,投诉,5,市容环卫,美丽深圳,1,0,581,坪山区,10009,100,1,1,1889,碧岭街道,2018/10/7 9:27,102,0,暴露垃圾,2,-,碧岭社区,坪山交通运输局,垃圾问题,172
106339,1,投诉,6,市政设施,12319,1,1,633,坪山区,10022,105,0,1,1770,坑梓街道,2018/10/7 9:32,12,0,路灯(灯光)井盖,2,-,秀新社区,市政服务中心（坑梓街道办事处）,公用部件,185
106350,1,投诉,5,市容环卫,美丽深圳,1,1,584,坪山区,10007,104,0,1,8484,坪山街道,2018/10/7 9:57,102,0,积存垃圾渣土,2,-,六联社区,坪山街道综合执法队,渣土问题,173
106355,1,投诉,3,环保水务,美丽深圳,1,1,491,坪山区,10009,100,0,1,8523,碧岭街道,2018/10/7 10:22,102,0,垃圾臭味扰民,2,-,碧岭社区,碧岭办事处市政服务中心,服务行业废气扰民,140
106356,1,投诉,17,社区管理,@坪山,1,1,408,坪山区,10013,101,0,1,1555,龙田街道,2018/10/7 10:29,103,0,社区公共管理,2,-,竹坑社区,住房和建设局,社区公共管理,118
106357,1,投诉,9,食药市监,12319,1,1,258,坪山区,10007,104,0,1,1918,坪山街道,2018/10/7 10:30,12,0,无照设立小门店、集贸市场、商场、超市,2,-,六联社区,市市场和质量监管委坪山局,无证无照经营,46
106359,1,投诉,5,市容环卫,@坪山,1,1,589,坪山区,10009,100,0,1,8523,碧岭街道,2018/10/7 10:34,103,0,树木养护,2,-,碧岭社区,碧岭办事处市政服务中心,绿化养护,176
106360,1,投诉,10,文体旅游,12319,1,1,313,坪山区,10007,104,0,1,1891,坪山街道,2018/10/7 10:30,12,0,不文明或违法行为,2,-,六联社区,坪山公安分局,旅游市场管理,70
106361,1,投诉,6,市政设施,美丽深圳,1,1,630,坪山区,10009,100,0,1,8516,碧岭街道,2018/10/7 10:42,102,0,下水井盖,2,-,碧岭社区,大工业区水务有限公司,公用部件,185
106362,1,投诉,4,规土城建,@坪山,1,1,559,坪山区,10013,101,0,1,1555,龙田街道,2018/10/7 10:43,103,0,房地产,2,-,竹坑社区,住房和建设局,住房保障和房地产,162
106367,1,投诉,5,市容环卫,@坪山,1,1,595,坪山区,10018,101,0,1,1583,龙田街道,2018/10/7 12:13,103,0,行道树倒压占路,2,-,南布社区,城市管理局,绿化养护,176
106368,1,投诉,3,环保水务,固话投诉,1,1,478,坪山区,10002,100,0,1,1891,碧岭街道,2018/10/7 12:50,106,0,假日住宅楼噪声,2,-,汤坑社区,坪山公安分局,社会生活噪声,137
106371,1,咨询,11,教育卫生,政府信箱,1,1,1028,坪山区,10002,100,0,1,1500,碧岭街道,2018/10/7 13:34,104,0,学历学位学籍管理,3,-,汤坑社区,教育局,教育行政管理,1024
106372,1,投诉,3,环保水务,美丽深圳,1,0,539,坪山区,10022,105,1,1,1772,坑梓街道,2018/10/7 13:37,102,0,供水设施故障,2,-,秀新社区,城管办（坑梓街道办事处）,供、排水及水质问题,152
106373,1,投诉,6,市政设施,@坪山,1,1,665,坪山区,10017,103,0,1,1889,石井街道,2018/10/7 13:55,103,0,道路破损,2,-,石井社区,坪山交通运输局,市政、公共设施设置及维护,186
106381,1,投诉,5,市容环卫,@坪山,1,1,1161,坪山区,10013,101,0,1,1555,龙田街道,2018/10/7 14:03,103,0,城市管理,2,-,竹坑社区,住房和建设局,市容城管,1159
106420,1,投诉,3,环保水务,12319,1,1,482,坪山区,10004,102,0,1,8532,马峦街道,2018/10/7 14:27,12,0,饲养宠物家禽扰民,2,-,坪环社区,马峦办事处综合执法队,禽畜养殖污染,138
106443,1,投诉,6,市政设施,@坪山,1,1,838,坪山区,10015,105,0,1,1889,坑梓街道,2018/10/7 14:52,103,0,过街天桥,2,-,坑梓社区,坪山交通运输局,道路设施,184
106467,1,投诉,1,安全隐患,政府信箱,1,1,232,坪山区,10005,104,0,1,1920,坪山街道,2018/10/7 16:08,104,0,交通事故,2,-,坪山社区,市交警支队坪山大队,道路交通安全,27
106468,1,投诉,5,市容环卫,@坪山,1,1,581,坪山区,10022,105,0,1,1770,坑梓街道,2018/10/7 16:16,103,0,暴露垃圾,2,-,秀新社区,市政服务中心（坑梓街道办事处）,垃圾问题,172
106473,1,投诉,5,市容环卫,美丽深圳,1,1,584,坪山区,10021,105,0,1,1772,坑梓街道,2018/10/7 17:52,102,0,积存垃圾渣土,2,-,沙田社区,城管办（坑梓街道办事处）,渣土问题,173
106474,1,投诉,5,市容环卫,美丽深圳,1,1,602,坪山区,10021,105,0,1,1772,坑梓街道,2018/10/7 18:07,102,0,无照经营游商,2,-,沙田社区,城管办（坑梓街道办事处）,占道经营,178
106475,1,投诉,11,教育卫生,@坪山,1,1,1022,坪山区,10013,101,0,1,1500,龙田街道,2018/10/7 18:11,103,0,教育资源配置,2,-,竹坑社区,教育局,教育体制,1019
106476,1,投诉,5,市容环卫,12319,1,1,602,坪山区,10021,105,0,1,1772,坑梓街道,2018/10/7 18:21,12,0,无照经营游商,2,-,沙田社区,城管办（坑梓街道办事处）,占道经营,178
106477,1,投诉,6,市政设施,@坪山,1,1,630,坪山区,10012,104,0,1,1536,坪山街道,2018/10/7 18:30,103,0,下水井盖,2,-,六和社区,环境保护和水务局,公用部件,185
106480,1,投诉,5,市容环卫,@坪山,1,1,613,坪山区,10022,105,0,1,1772,坑梓街道,2018/10/7 19:02,103,0,露天烧烤,2,-,秀新社区,城管办（坑梓街道办事处）,其他市容违法行为或影响市容事件,181
106481,1,投诉,5,市容环卫,@坪山,1,1,1164,坪山区,10022,105,0,1,1772,坑梓街道,2018/10/7 19:05,103,0,乱摆卖,2,-,秀新社区,城管办（坑梓街道办事处）,市容城管,1159
106482,1,投诉,6,市政设施,政府信箱,1,1,633,坪山区,10009,100,0,1,1862,碧岭街道,2018/10/7 19:09,104,0,路灯(灯光)井盖,2,-,碧岭社区,碧岭社区,公用部件,185
106483,1,投诉,5,市容环卫,@坪山,1,1,1164,坪山区,10007,104,0,1,8484,坪山街道,2018/10/7 19:43,103,0,乱摆卖,2,-,六联社区,坪山街道综合执法队,市容城管,1159
106484,1,投诉,5,市容环卫,@坪山,1,1,609,坪山区,10007,104,0,1,8484,坪山街道,2018/10/7 19:44,103,0,未经批准设置广告牌,2,-,六联社区,坪山街道综合执法队,宣传广告违法行为,180
106485,1,投诉,5,市容环卫,@坪山,1,1,609,坪山区,10012,104,0,1,8484,坪山街道,2018/10/7 19:45,103,0,未经批准设置广告牌,2,-,六和社区,坪山街道综合执法队,宣传广告违法行为,180
106486,1,投诉,5,市容环卫,@坪山,1,1,609,坪山区,10012,104,0,1,8484,坪山街道,2018/10/7 19:46,103,0,未经批准设置广告牌,2,-,六和社区,坪山街道综合执法队,宣传广告违法行为,180
106487,1,投诉,5,市容环卫,@坪山,1,1,609,坪山区,10012,104,0,1,8484,坪山街道,2018/10/7 19:47,103,0,未经批准设置广告牌,2,-,六和社区,坪山街道综合执法队,宣传广告违法行为,180
106488,1,投诉,5,市容环卫,@坪山,1,1,589,坪山区,10007,104,0,1,1583,坪山街道,2018/10/7 20:11,103,0,树木养护,2,-,六联社区,城市管理局,绿化养护,176
107566,1,投诉,5,市容环卫,12319,1,1,591,坪山区,10015,105,0,1,1770,坑梓街道,2018/10/10 12:43,12,0,绿化带养护,2,-,坑梓社区,市政服务中心（坑梓街道办事处）,绿化养护,176
107567,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 12:46,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107568,1,投诉,5,市容环卫,@坪山,1,1,601,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 12:46,103,0,动物尸体清理,2,-,金沙社区,城建办,废弃物堆放,177
107569,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 12:46,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107570,1,投诉,5,市容环卫,@坪山,1,1,586,坪山区,10014,101,0,1,1801,龙田街道,2018/10/10 13:01,103,0,道路遗撒,2,-,老坑社区,市政服务中心（龙田街道办事处）,道路保洁,174
107571,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:06,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107572,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:07,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107573,1,投诉,5,市容环卫,美丽深圳,1,1,603,坪山区,10003,102,0,1,8532,马峦街道,2018/10/10 13:07,102,0,店外经营,2,-,江岭社区,马峦办事处综合执法队,占道经营,178
107574,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:07,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107575,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:11,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107576,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:11,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107577,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:13,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107578,1,投诉,5,市容环卫,@坪山,1,1,595,坪山区,10014,101,0,1,1583,龙田街道,2018/10/10 13:13,103,0,行道树倒压占路,2,-,老坑社区,城市管理局,绿化养护,176
107579,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:13,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107580,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:17,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107581,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:21,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107582,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:24,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107583,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:26,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107584,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:28,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107585,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:30,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107586,1,投诉,6,市政设施,美丽深圳,1,1,634,坪山区,10014,101,0,1,8474,龙田街道,2018/10/10 13:32,102,0,通讯井盖,2,-,老坑社区,广东移动深圳公司,公用部件,185
107587,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:32,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107589,1,投诉,1,安全隐患,@坪山,1,1,233,坪山区,10010,100,0,1,1920,碧岭街道,2018/10/10 13:33,103,0,机动车和驾驶员管理,2,-,沙湖社区,市交警支队坪山大队,道路交通安全,27
107593,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:43,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107594,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:43,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107595,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:46,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107597,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 13:50,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107620,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 14:09,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107641,1,投诉,5,市容环卫,美丽深圳,1,0,590,坪山区,10014,101,1,1,1891,龙田街道,2018/10/10 14:22,102,0,公共绿地养护,2,-,老坑社区,坪山公安分局,绿化养护,176
107642,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 14:23,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107644,1,投诉,6,市政设施,12319,1,1,853,坪山区,10010,100,0,1,8523,碧岭街道,2018/10/10 14:24,12,0,垃圾箱,2,-,沙湖社区,碧岭办事处市政服务中心,环卫设施设置及维护,182
107645,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 14:24,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107656,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 14:30,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
107676,1,投诉,5,市容环卫,美丽深圳,1,1,611,坪山区,10007,104,0,1,8484,坪山街道,2018/10/10 14:42,102,0,悬挂横幅标语、,2,-,六联社区,坪山街道综合执法队,宣传广告违法行为,180
107684,1,投诉,5,市容环卫,美丽深圳,1,1,611,坪山区,10007,104,0,1,8484,坪山街道,2018/10/10 14:52,102,0,悬挂横幅标语、,2,-,六联社区,坪山街道综合执法队,宣传广告违法行为,180
107690,1,投诉,5,市容环卫,美丽深圳,1,1,591,坪山区,10007,104,0,1,1583,坪山街道,2018/10/10 15:02,102,0,绿化带养护,2,-,六联社区,城市管理局,绿化养护,176
107692,1,投诉,3,环保水务,@坪山,1,1,743,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/10 15:03,103,0,野生动、植物病虫害,2,-,金沙社区,城建办,生态破坏,150
109268,1,投诉,3,环保水务,12345,1,1,465,坪山区,10007,104,0,1,8484,坪山街道,2018/10/15 12:33,13,0,商业经营红线内噪声,2,-,六联社区,坪山街道综合执法队,商业经营噪声,134
109269,1,投诉,3,环保水务,12345,1,1,460,坪山区,10016,104,0,1,1536,坪山街道,2018/10/15 12:34,13,0,工业红线内噪声,2,-,和平社区,环境保护和水务局,工业噪声,132
109270,1,投诉,4,规土城建,12345,1,0,960,坪山区,10014,101,1,1,9770,龙田街道,2018/10/15 12:34,13,0,规划方案,2,-,老坑社区,区指挥中心处置,城乡规划,161
109271,1,投诉,3,环保水务,12345,1,1,502,坪山区,10004,102,0,1,1536,马峦街道,2018/10/15 12:34,13,0,河道污染,2,-,坪环社区,环境保护和水务局,水污染,141
109272,1,投诉,3,环保水务,12345,1,1,483,坪山区,10013,101,0,1,8508,龙田街道,2018/10/15 12:34,13,0,养殖废气,2,-,竹坑社区,龙田街道综合执法队,禽畜养殖污染,138
109273,1,投诉,3,环保水务,12345,1,1,460,坪山区,10004,102,0,1,1536,马峦街道,2018/10/15 12:34,13,0,工业红线内噪声,2,-,坪环社区,环境保护和水务局,工业噪声,132
109274,1,投诉,6,市政设施,12345,1,1,809,坪山区,10009,100,0,1,1536,碧岭街道,2018/10/15 12:34,13,0,其他施工管理问题,2,-,碧岭社区,环境保护和水务局,市政、公共设施设置及维护,186
109275,1,投诉,3,环保水务,12345,1,0,511,坪山区,10019,105,1,1,1932,坑梓街道,2018/10/15 12:34,13,0,公共场所扬尘,2,-,金沙社区,坪山供电局,扬尘污染,142
109276,1,投诉,5,市容环卫,12345,1,0,589,坪山区,10020,101,1,1,1804,龙田街道,2018/10/15 12:34,13,0,树木养护,2,-,龙田社区,龙田社区（龙田街道办事处）,绿化养护,176
109277,1,投诉,7,交通运输,政府信箱,1,1,681,坪山区,10019,105,0,1,1889,坑梓街道,2018/10/15 13:05,104,0,公共交通管理,2,-,金沙社区,坪山交通运输局,公共交通管理,193
109278,1,投诉,5,市容环卫,美丽深圳,1,1,615,坪山区,10012,104,0,1,8484,坪山街道,2018/10/15 13:12,102,0,乱堆物堆料,2,-,六和社区,坪山街道综合执法队,其他市容违法行为或影响市容事件,181
109284,1,投诉,5,市容环卫,@坪山,1,1,1161,坪山区,10004,102,0,1,8532,马峦街道,2018/10/15 13:56,103,0,城市管理,2,-,坪环社区,马峦办事处综合执法队,市容城管,1159
109308,1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10014,101,0,1,1889,龙田街道,2018/10/15 14:15,103,0,公共交通管理,2,-,老坑社区,坪山交通运输局,公共交通管理,193
109310,1,投诉,5,市容环卫,@坪山,1,1,589,坪山区,10009,100,0,1,8523,碧岭街道,2018/10/15 14:16,103,0,树木养护,2,-,碧岭社区,碧岭办事处市政服务中心,绿化养护,176
109336,1,咨询,1,安全隐患,政府信箱,1,1,233,坪山区,10007,104,0,1,1920,坪山街道,2018/10/15 14:29,104,0,机动车和驾驶员管理,3,-,六联社区,市交警支队坪山大队,道路交通安全,27
109340,1,投诉,5,市容环卫,美丽深圳,1,1,584,坪山区,10009,100,0,1,8523,碧岭街道,2018/10/15 14:32,102,0,积存垃圾渣土,2,-,碧岭社区,碧岭办事处市政服务中心,渣土问题,173
109355,1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10014,101,0,1,1889,龙田街道,2018/10/15 14:43,103,0,公共交通管理,2,-,老坑社区,坪山交通运输局,公共交通管理,193
109358,1,投诉,5,市容环卫,美丽深圳,1,1,591,坪山区,10014,101,0,1,1583,龙田街道,2018/10/15 14:52,102,0,绿化带养护,2,-,老坑社区,城市管理局,绿化养护,176
109367,1,投诉,5,市容环卫,美丽深圳,1,1,584,坪山区,10009,100,0,1,1876,碧岭街道,2018/10/15 15:07,102,0,积存垃圾渣土,2,-,碧岭社区,城管办（碧岭街道办事处）,渣土问题,173
109371,1,投诉,3,环保水务,@坪山,1,1,472,坪山区,10013,101,0,1,1920,龙田街道,2018/10/15 15:17,103,0,机动车噪声,2,-,竹坑社区,市交警支队坪山大队,交通运输噪声,136
109372,1,投诉,5,市容环卫,美丽深圳,1,1,607,坪山区,10007,104,0,1,8484,坪山街道,2018/10/15 15:17,102,0,街头张贴广告,2,-,六联社区,坪山街道综合执法队,宣传广告违法行为,180
109374,1,投诉,5,市容环卫,美丽深圳,1,1,586,坪山区,10007,104,0,1,1751,坪山街道,2018/10/15 15:22,102,0,道路遗撒,2,-,六联社区,市政服务中心（坪山街道办事处）,道路保洁,174
109376,1,投诉,5,市容环卫,美丽深圳,1,1,590,坪山区,10007,104,0,1,1751,坪山街道,2018/10/15 15:32,102,0,公共绿地养护,2,-,六联社区,市政服务中心（坪山街道办事处）,绿化养护,176
109377,1,投诉,6,市政设施,美丽深圳,1,1,630,坪山区,10007,104,0,1,1755,坪山街道,2018/10/15 15:42,102,0,下水井盖,2,-,六联社区,六联社区（坪山街道办事处）,公用部件,185
